index,name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
4952202,Senior IOS Developer,"Objective-C
iOS
Git
Mac Os
Xcode",3000.0,5000.0,EUR,Москва,2022-03-10T01:01:21+0300
4952203,Senior IOS Developer,"Objective-C
iOS
Git
Mac Os
Xcode",3000.0,5000.0,EUR,Санкт-Петербург,2022-03-10T01:01:21+0300
4953440,Middle/Senior IOS разработчик,"Objective-C
iOS
Mac Os
Windows 7
C/C++
swift",1500.0,3000.0,USD,Ташкент,2022-03-10T10:46:52+0300
4953765,IOS/Android разработчик,"Мобильность
Деловая этика
Проведение опросов клиентов
Работа в условиях многозадачности
Проявление тактичности и толерантности",60000.0,250000.0,RUR,Самара,2022-03-10T11:34:28+0300
4955477,Разработчик мобильных приложений (iOS; Android),"Linux
Подготовка презентаций
Android
HTML
Работа в команде",3000000.0,15000000.0,UZS,Андижан,2022-03-10T15:45:00+0300
4955891,Android / iOS разработчик c опытом в KMM / Flutter,"Разработка ПО
Git
Android
iOS",100000.0,300000.0,RUR,Казань,2022-03-10T17:22:44+0300
4956186,IOS разработчик,"iOS
swift",100000.0,150000.0,RUR,Брянск,2022-03-10T18:48:58+0300
4956234,Ios разработчик в Startup,"Git
ООП
Swift
iOS",15000.0,100000.0,RUR,Калининград,2022-03-10T19:15:55+0300
4957999,"Разработчик iOS (Swift), удаленно","Swift
Git
iOS
Mac Os
ООП
CocoaPods
JSON API
Мобильные приложения
RxSwift",150000.0,220000.0,RUR,Москва,2022-03-11T12:39:31+0300
4960197,IOS разработчик,"Swift
ООП
Английский язык
iOS
MVC
Дружелюбие
Mac Os
Мобильные приложения
Мобильность",1000.0,1500.0,USD,Ташкент,2022-03-12T10:25:31+0300
4960286,Мобильный разработчик iOS и Android (удалённо),"SQLite
Firebase
Kotlin
Swift
iOS
Realm
Android SDK
UIKit
Jetpack Compose",200000.0,400000.0,RUR,Москва,2022-03-12T12:23:42+0300
4960411,IOS разработчик middle/senior,"Мобильные приложения
iOS
Разработка ПО
Swift
Git
RxSwift
SDK",180000.0,290000.0,RUR,Москва,2022-03-12T16:32:17+0300
4961197,Разработчик мобильных приложений iOS,"iOS
Swift
SQL
REST
MVC
MVP",50000.0,200000.0,RUR,Москва,2022-03-13T10:37:32+0300
4961199,Разработчик мобильных приложений iOS,"iOS
Swift
SQL
REST
MVC
MVP",50000.0,200000.0,RUR,Санкт-Петербург,2022-03-13T10:37:33+0300
4962322,Junior IOS-разработчик,"Objective-C
Git
iOS
MVC
Swift
MVVM
VIPER
SOLID",50000.0,110000.0,RUR,Москва,2022-03-13T15:50:45+0300
4962633,Team Lead iOS,"Swift
iOS
Objective-C
Лидерство
Agile
API
Jira
Автоматизация процессов
Teamleading
SQLite
Mentoring
обучение сотрудников
Конференции",350000.0,420000.0,RUR,Санкт-Петербург,2022-03-14T00:20:02+0300
4962694,IOS разработчик (junior),"Удаленная работа
Работа в условиях многозадачности
Табличная верстка
Набор текста
Умение работать в условиях многозадачности",60000.0,100000.0,RUR,Санкт-Петербург,2022-03-14T04:57:17+0300
4963239,IOS Разработчик,"Swift
Xcode
iOS
UIKit
JSON API",320000.0,517000.0,RUR,Москва,2022-03-14T08:37:48+0300
4963920,IOS разработчик,"ООП
iOS",200000.0,400000.0,RUR,Санкт-Петербург,2022-03-14T09:57:30+0300
4964378,"IOS-программист ( Middle,Middle +) ( Удаленно)","iOS
JSON
Swift
SOLID
REST API
MVC
MVVM
VIPER
Codable
Realm
ООП
API
Clean Architecture",100000.0,250000.0,RUR,Москва,2022-03-14T10:49:44+0300
4964721,IOS разработчик middle/senior,"Мобильные приложения
iOS
Разработка ПО
Swift
Git
RxSwift
SDK",180000.0,290000.0,RUR,Москва,2022-03-14T11:51:05+0300
4967961,IOS разработчик,"iOS
Xcode
Swift
REST
CoreData",140000.0,280000.0,RUR,Москва,2022-03-15T09:18:28+0300
4969551,Senior iOS Engineer in innovative product (to Montenegro),"Английский язык
Swift
iOS",4500.0,5000.0,USD,Санкт-Петербург,2022-03-15T14:11:32+0300
4972538,Ведущий iOS разработчик,"Swift
iOS
ООП
Xcode
SOLID
Удаленная работа",250000.0,450000.0,RUR,Москва,2022-03-16T11:51:08+0300
4974873,IOS developer (Swift),"Swift
iOS
Rx
MVVM",100000.0,150000.0,RUR,Санкт-Петербург,2022-03-16T19:59:26+0300
4976027,Middle IOS Developer in Product Team (in office/remote),"Objective-C
iOS
JSON API
ООП",200000.0,300000.0,RUR,Пермь,2022-03-17T11:01:15+0300
4976112,IOS разработчик,"Swift
iOS
ООП
Xcode
UI
GCD
MVP
MVVM
CI/CD
fastlane",150000.0,400000.0,RUR,Москва,2022-03-17T11:12:40+0300
4976404,IOS Developer,"Swift
Английский язык
UIKit
iOS
SwiftUI",2000.0,3000.0,USD,Санкт-Петербург,2022-03-17T12:06:28+0300
4976576,Разработчик iOS и С++ (Кипр),"iOS
Objective-C
Xcode
C++
Mac Os
MRC
ARC
UIKit
Foundation
GCD
TCP
CFNetwork
Core Animation
OpenGL ES",5500.0,7000.0,EUR,Москва,2022-03-17T12:37:19+0300
4976579,Разработчик iOS и С++,"iOS
Objective-C
Xcode
C++
Mac Os
MRC
ARC
UIKit
Foundation
GCD
TCP
CFNetwork
Core Animation
OpenGL ES",5500.0,7000.0,EUR,Кипр,2022-03-17T12:37:56+0300
4976907,Старший iOS разработчик (удалённо),"iOS
Swift
Clean Architecture
WebSocket
ООП
MVVM",250000.0,400000.0,RUR,Санкт-Петербург,2022-03-17T13:17:05+0300
4978830,Junior IOS раз‎работчик (удаленно),"iOS
RxSwift
MVVM
AutoLayout
паттерны проектирования",40000.0,60000.0,RUR,Москва,2022-03-17T23:44:19+0300
4978902,"IOS разработчик (Swift,Obj-c)","Swift
iOS
Objective-C
Mac Os
Xcode
Музыка
Удаленная работа
Asana
Мобильные приложения
Bitbucket",60000.0,130000.0,RUR,Новосибирск,2022-03-18T06:28:03+0300
4979033,Junior iOS разработчик (удаленно),"iOS
RxSwift
MVVM
AutoLayout",40000.0,50000.0,RUR,Новосибирск,2022-03-18T08:06:38+0300
4979679,IOS Developer (Middle+ - Senior),"Swift
iOS
Xcode",170000.0,240000.0,RUR,Омск,2022-03-18T10:52:40+0300
4981117,IOS разработчик,"iOS
Git
MVVM
ООП
CoreData",160000.0,200000.0,RUR,Москва,2022-03-18T15:36:35+0300
4981119,IOS разработчик,"iOS
Git
MVVM
ООП
CoreData",160000.0,200000.0,RUR,Санкт-Петербург,2022-03-18T15:36:53+0300
4981950,IOS-разработчик (Swift),"Swift
iOS
Английский язык
MVVM
Combine
Texture
Realm
GoogleMaps
Работа в команде",250000.0,350000.0,RUR,Москва,2022-03-18T18:31:58+0300
4982520,IOS разработчик (middle/senior),"Git
Objective-C
Swift
iOS
ООП
ios human interface guidelines
Design Patterns
multithreading
clean architecture
clean swift",1500.0,2500.0,USD,Санкт-Петербург,2022-03-19T14:48:41+0300
4983087,IOS разработчик,"iOS
Objective-C
swift",170000.0,200000.0,RUR,Санкт-Петербург,2022-03-20T15:24:22+0300
4983473,IOS разработчик/IOS developer (удаленно),"Swift
iOS
Xcode
ООП
SOLID
Mac Os
Objective-C
Желание зарабатывать
Планирование карьеры
Работа в команде",240000.0,300000.0,RUR,Москва,2022-03-21T05:48:25+0300
4983531,IOS developer,"Git
iOS
Swift
Foundation
Xcode
Английский язык",3000.0,4500.0,USD,Новосибирск,2022-03-21T06:40:58+0300
4983785,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Томск,2022-03-21T08:56:20+0300
4983786,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Уфа,2022-03-21T08:56:20+0300
4983787,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Пермь,2022-03-21T08:56:20+0300
4983788,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Нижний Новгород,2022-03-21T08:56:20+0300
4983789,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Екатеринбург,2022-03-21T08:56:20+0300
4983790,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Ростов-на-Дону,2022-03-21T08:56:20+0300
4983791,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Самара,2022-03-21T08:56:20+0300
4983792,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Челябинск,2022-03-21T08:56:20+0300
4983793,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Казань,2022-03-21T08:56:20+0300
4983794,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Воронеж,2022-03-21T08:56:20+0300
4983795,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Тюмень,2022-03-21T08:56:20+0300
4983796,IOS-разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Санкт-Петербург,2022-03-21T08:56:20+0300
4984684,IOS разработчик,"ООП
SOLID
CoreData
Многопоточность
Autolayout
Swift
UIKit
Xcode
разработка под iOS
Git
Удаленная работа",150000.0,250000.0,RUR,Краснодар,2022-03-21T11:13:51+0300
4985302,Middle iOS-разработчик,"Gitlab
Swift
iOS
Xcode",500000.0,1000000.0,KZT,Алматы,2022-03-21T12:21:34+0300
4985438,Senior iOS Engineer in innovative product,"Английский язык
Swift
iOS",4500.0,5000.0,USD,Сербия,2022-03-21T12:43:33+0300
4985439,Senior iOS Engineer in innovative product,"Английский язык
Swift
iOS",4500.0,5000.0,USD,Чехия,2022-03-21T12:43:33+0300
4985440,Senior iOS Engineer in innovative product,"Английский язык
Swift
iOS",4500.0,5000.0,USD,Черногория,2022-03-21T12:43:33+0300
4987885,"Mobile developer (Android, iOS)","Git
React Native
Redux
Dart
TypeScript
HTTP
React
ООП
JavaScript
SOLID
JS
iOS
Flutter
Android
Мобильные приложения
React/Redux
REST API",40000.0,60000.0,RUR,Томск,2022-03-22T08:37:35+0300
4990427,Middle/Senior IOS разработчик (Brokerage),"Swift
UIKit
iOS
Xcode",200000.0,400000.0,RUR,Москва,2022-03-22T15:56:28+0300
4992808,Middle IOS-разработчик многопользовательской платформы,"ООП
Foundation
MS Visual C++
Любознательность
Спокойствие",120000.0,200000.0,RUR,Москва,2022-03-23T11:41:04+0300
4993641,IOS/Android разработчик мобильного приложения,"Java
swift
kotlin
Objective-C",200000.0,350000.0,RUR,Москва,2022-03-23T12:51:51+0300
4994060,IOS Developer Junior+,"Swift
Foundation
UIKit
CoreData
Autolayout",60000.0,90000.0,RUR,Челябинск,2022-03-23T13:30:36+0300
4994072,Разработчик мобильных приложений (iOS) Middle,"Git
iOS
Mac Os
Мобильность
Конференции",100000.0,150000.0,RUR,Омск,2022-03-23T13:31:54+0300
4994705,Senior/Middle iOS Developer,"iOS
SWIFT Alliance
Objective-C
JSON API",200000.0,400000.0,RUR,Москва,2022-03-23T14:49:17+0300
4995080,Middle/Senior iOS developer в банк (remote),"Git
Objective-C
ООП
Swift
iOS
HTTP
Cocoa
Scrum",200000.0,400000.0,RUR,Москва,2022-03-23T15:50:13+0300
4995216,Middle/Senior IOS Разработчик (в Черногорию),"iOS
Swift",2500.0,3000.0,USD,Москва,2022-03-23T16:07:30+0300
4996310,Разработчик мобильных приложений под iOS,"Swift
RxSwift
Objective-C
REST API
Cocoa.Framework",300000.0,1000000.0,KZT,Алматы,2022-03-24T06:20:11+0300
4996801,Инженер BIOS,"Linux
C/C++
Английский язык
C++
Обучение и развитие
Настройка серверов
Системная интеграция",180000.0,230000.0,RUR,Москва,2022-03-24T09:38:41+0300
4996836,Senior iOS developer (remote),"Swift
Objective-C
MVVM
MVP
Английский язык (Intermediate)",2500.0,5000.0,USD,Санкт-Петербург,2022-03-24T09:45:17+0300
4999069,IOS разработчик,"Git
iOS
Swift
MVC
JSON API
Тайм-менеджмент
Google Maps Api",90000.0,150000.0,RUR,Нижний Новгород,2022-03-24T16:41:50+0300
4999418,Middle iOS developer,"iOS
Swift",150000.0,200000.0,RUR,Москва,2022-03-24T18:10:53+0300
5002263,Разрабочик ANDROID+IOS,"Java
Android SDK
SQL
XML
Objective-C
flutter
react native",30000.0,100000.0,RUR,Уфа,2022-03-26T15:13:09+0300
5004593,IOS разработчик,"iOS
Swift",150000.0,250000.0,RUR,Симферополь,2022-03-28T13:23:50+0300
5005732,"IOS разработчик (junior), удаленно","iOS
Swift
Xcode",45000.0,60000.0,RUR,Ростов-на-Дону,2022-03-28T17:25:37+0300
5005910,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Самара,2022-03-28T18:21:05+0300
5005916,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Екатеринбург,2022-03-28T18:22:08+0300
5005920,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Воронеж,2022-03-28T18:22:45+0300
5005924,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Нижний Новгород,2022-03-28T18:23:29+0300
5005927,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Санкт-Петербург,2022-03-28T18:24:08+0300
5005929,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Тула,2022-03-28T18:24:51+0300
5005931,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Казань,2022-03-28T18:25:37+0300
5005935,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Ростов-на-Дону,2022-03-28T18:26:33+0300
5005949,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Минск,2022-03-28T18:31:26+0300
5005954,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Гомель,2022-03-28T18:32:35+0300
5005958,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Могилев,2022-03-28T18:33:32+0300
5005979,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Алматы,2022-03-28T18:41:28+0300
5005982,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Астана,2022-03-28T18:42:23+0300
5005984,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Шымкент,2022-03-28T18:42:57+0300
5005998,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Ташкент,2022-03-28T18:46:06+0300
5006023,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Уфа,2022-03-28T18:51:11+0300
5006027,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Пермь,2022-03-28T18:52:48+0300
5006030,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Волгоград,2022-03-28T18:54:23+0300
5006035,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Краснодар,2022-03-28T18:56:01+0300
5006053,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Калининград,2022-03-28T19:05:50+0300
5007507,Mobil developer (Flutter(iOS and Android),"Алгоритмы
Алгоритмы и структуры данных
API
Soft skills
Паттерны проектирования
Creativity
NoSQL
SQL
XML
Java
kotlin
dart
flutter
swift
Android SDK
Android
mobile development
ООП",4000000.0,18000000.0,UZS,Ташкент,2022-03-29T11:21:35+0300
5007911,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Архангельск,2022-03-29T12:38:50+0300
5007922,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Астрахань,2022-03-29T12:40:49+0300
5007928,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Белгород,2022-03-29T12:42:12+0300
5007948,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Брянск,2022-03-29T12:45:11+0300
5007978,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Великий Новгород,2022-03-29T12:51:57+0300
5007992,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Гатчина,2022-03-29T12:54:20+0300
5007997,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Калининград,2022-03-29T12:55:56+0300
5008009,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Калуга,2022-03-29T12:58:12+0300
5008020,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Красногорск,2022-03-29T12:59:45+0300
5008026,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Курск,2022-03-29T13:01:06+0300
5008035,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Липецк,2022-03-29T13:02:31+0300
5008383,Junior iOS Developer,"Git
ООП
Swift
REST
iOS",50000.0,100000.0,RUR,Санкт-Петербург,2022-03-29T14:18:19+0300
5008962,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Мурманск,2022-03-29T15:37:50+0300
5008987,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Пенза,2022-03-29T15:39:19+0300
5008992,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Рязань,2022-03-29T15:40:45+0300
5009016,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Тамбов,2022-03-29T15:43:18+0300
5009029,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Тверь,2022-03-29T15:44:51+0300
5009048,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Тюмень,2022-03-29T15:47:40+0300
5009054,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Ульяновск,2022-03-29T15:49:02+0300
5009059,IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Ярославль,2022-03-29T15:50:47+0300
5010286,Senior iOS developer (remote),"Swift
Objective-C
MVVM
MVP
Английский язык (Intermediate)",2500.0,5000.0,USD,Новосибирск,2022-03-30T08:47:55+0300
5010336,Middle iOS developer (remote),"Swift
Objective-C
MVVM
MVP
Английский язык (Intermediate)",1700.0,3200.0,USD,Новосибирск,2022-03-30T09:06:51+0300
5011209,IOS разработчик,"MacOS
Мотивированность на результат обучения
Работа в условиях многозадачности
Умение работать в условиях многозадачности
Умение адаптироваться",1.0,150000.0,RUR,Новосибирск,2022-03-30T11:53:22+0300
5011488,IOS Разработчик,"iOS
MVC
Работа в команде
Mac Os
Swift
CocoaPods
Xcode
Мобильные приложения",100000.0,250000.0,RUR,Ростов-на-Дону,2022-03-30T13:00:09+0300
5011611,IOS разработчик,"Git
Scrum
iOS",200000.0,350000.0,RUR,Москва,2022-03-30T13:24:42+0300
5012978,Middle IOS-разработчик / Swift Developer,"iOS
Swift",120000.0,180000.0,RUR,Красноярск,2022-03-30T18:27:59+0300
5013085,IOS разработчик,"MVVM
iOS
Git
Swift",200000.0,250000.0,RUR,Москва,2022-03-30T19:29:36+0300
5014246,IOS разработчик (Middle),"Swift
iOS
ООП
Xcode
MVVM",170000.0,270000.0,RUR,Санкт-Петербург,2022-03-31T11:40:49+0300
5014339,Мобильный разработчик (iOS/Android),"iOS
Kotlin
Java
ООП
Android
Objective-C
Swift
Android SDK
MVVM",150000.0,180000.0,RUR,Москва,2022-03-31T12:00:26+0300
5014717,Разработчик iOS (Advertising),"Swift
Objective-C
iOS
Xcode
Unit Testing",200000.0,450000.0,RUR,Москва,2022-03-31T13:15:42+0300
5014830,IOS разработчик мобильных приложений,"Swift
iOS
Xcode
Firebase
Mac Os",100000.0,400000.0,RUR,Москва,2022-03-31T13:41:56+0300
5015046,IOS Developer,"Английский язык
ООП
Realm
iOS
Swift",3000.0,3500.0,USD,Санкт-Петербург,2022-03-31T14:43:57+0300
5015522,IOS разработчик,"iOS
Objective-C
Mac Os
Git
ООП
swift",1200.0,2500.0,BYR,Минск,2022-03-31T16:18:52+0300
5018108,IOS разработчик,"Swift
Atlassian Jira
Мобильность
iOS
Xcode
Rx Swift
SQL",200000.0,300000.0,RUR,Москва,2022-04-01T15:56:56+0300
5019324,Middle iOS developer,"iOS
Swift",150000.0,200000.0,RUR,Москва,2022-04-03T10:58:24+0300
5019355,"IOS разработчик на Swift (senior), удалённая работа","iOS
Swift
Git
ООП
SQL",250000.0,310000.0,RUR,Москва,2022-04-03T11:13:38+0300
5020603,IOS разработчик,"iOS
Git
MVVM
ООП
CoreData",160000.0,200000.0,RUR,Москва,2022-04-03T17:09:07+0300
5020612,IOS разработчик,"iOS
Git
MVVM
ООП
CoreData",160000.0,200000.0,RUR,Санкт-Петербург,2022-04-03T17:11:42+0300
5020742,IOS-разработчик,"Git
Scrum
Android
iOS
Design Patterns",220000.0,350000.0,RUR,Москва,2022-04-03T17:56:00+0300
5020965,"UI/UX дизайнер (iOS, Android, web)","Figma
Adobe Photoshop
UI
Adobe Illustrator
Дизайн интерфейсов
UX",150000.0,200000.0,RUR,Москва,2022-04-03T19:36:15+0300
5020970,Разработчик Swift (iOS/macOS),"iOS
Swift
Objective-C
Mac Os
CocoaPods",480000.0,510000.0,RUR,Москва,2022-04-03T19:38:24+0300
5021041,IOS Developer,"Swift
Objective-C
Docker
ReactiveX
RxSwift",5000.0,7000.0,USD,Москва,2022-04-03T20:41:40+0300
5021086,Middle / Senior IOS разработчик,"Swift
iOS
Xcode
VIPER
ООП",3500.0,4500.0,USD,Новосибирск,2022-04-03T21:48:03+0300
5021091,Middle / Senior IOS разработчик,"Swift
iOS
Xcode
VIPER
ООП",3500.0,4500.0,USD,Москва,2022-04-03T21:51:37+0300
5021435,Junior IOS разработчик,"iOS
Ответственность и пунктуальность",150000.0,300000.0,KZT,Нур-Султан,2022-04-04T07:03:56+0300
5021545,Senior IOS Developer,"Swift
iOS
MVVM
iOS SDK
MVP",350000.0,450000.0,RUR,Новосибирск,2022-04-04T07:50:05+0300
5023122,IOS Developer Middle-Senior,"Swift
iOS",150000.0,250000.0,RUR,Томск,2022-04-04T12:00:12+0300
5023157,IOS Developer Middle-Senior,"Swift
iOS",150000.0,250000.0,RUR,Ульяновск,2022-04-04T12:03:16+0300
5024220,IOS / Android разработчик,"Python
Django Framework
JavaScript
Git
GraphQL
react native",100000.0,200000.0,RUR,Москва,2022-04-04T15:11:37+0300
5024756,IOS developer,"Разработка ПО
CI
MacOS",250000.0,400000.0,RUR,Москва,2022-04-04T16:44:03+0300
5025407,IOS Developer,"Swift
iOS
Xcode
ООП
Android",4000.0,4500.0,EUR,Москва,2022-04-04T19:52:36+0300
5025661,Разработчик мобильных приложений (iOS) Middle,"Git
iOS
Mac Os
Мобильность
Конференции",100000.0,150000.0,RUR,Омск,2022-04-05T06:59:18+0300
5026048,Middle iOS Developer,"Git
Swift
iOS
Xcode
UIKit",180000.0,290000.0,RUR,Санкт-Петербург,2022-04-05T09:20:36+0300
5026102,Middle iOS Developer,"Git
Swift
iOS
Xcode
UIKit",180000.0,290000.0,RUR,Новосибирск,2022-04-05T09:28:38+0300
5026230,Senior IOS Developer,"Swift
Git
Xcode
iOS
UIKit",330000.0,520000.0,RUR,Москва,2022-04-05T09:41:01+0300
5027850,Middle IOS-разработчик многопользовательской платформы,"ООП
iOS",120000.0,200000.0,RUR,Москва,2022-04-05T13:39:15+0300
5028187,IOS Middle/Senior Developer,"Английский язык
Objective-C
iOS
Mac Os",1200.0,3500.0,USD,Минск,2022-04-05T14:35:12+0300
5028256,Разработчик iOS и Android,"Kotlin
iOS
ООП
Управление проектами
Android",100000.0,150000.0,RUR,Екатеринбург,2022-04-05T14:47:14+0300
5033457,IOS Middle/Senior Developer,"REST API
Эффективное принятие решений
iOS
Xcode
TestFlight
SWIFT
CoreData
Git
React Native",8000000.0,15000000.0,UZS,Ташкент,2022-04-07T10:42:47+0300
5034035,Разработчик iOS/Android,"CSS
Git
HTML
Objective-C
Android
iOS
REST
JavaScript",90000.0,110000.0,RUR,Краснодар,2022-04-07T12:14:27+0300
5034518,IOS разработчик,"Ответственность
iOS
Objective-C
Swift
Core Data
SOLID
unit-тесты",250000.0,350000.0,RUR,Москва,2022-04-07T13:13:34+0300
5034898,IOS QA Engineer,"Git
Swift
iOS
Mobile
QA",3000.0,3000.0,EUR,Кипр,2022-04-07T14:01:30+0300
5035552,IOS (Swift/obj-c) разработчик,"Swift
Objective-C
iOS
iOS SDK
Git
ООП
Работа в команде",40000.0,70000.0,RUR,Москва,2022-04-07T16:30:53+0300
5036196,IOS разработчик,"Mac Os
Xcode
iOS
Git
Swift
SOLID
Foundation
UIKit
Core Data
Mac Software
Vkontakte Api
CoreData
Эффективное принятие решений
Линейное программирование
MacOS
IWork
Позитивное мышление
Работа в условиях многозадачности",500.0,1500.0,USD,Ташкент,2022-04-08T07:16:45+0300
5036950,Middle iOS Developer,"Git
iOS
iOS SDK
Swift
MVP
VIPER",170000.0,260000.0,RUR,Ульяновск,2022-04-08T11:47:15+0300
5037452,IOS разработчик,"ООП
iOS",200000.0,400000.0,RUR,Санкт-Петербург,2022-04-08T14:13:22+0300
5037691,IOS разработчик (Middle),"Objective-C
Swift
iOS
ООП",180000.0,280000.0,RUR,Санкт-Петербург,2022-04-08T15:20:14+0300
5037848,IOS разработчик (удаленно),"Atlassian Jira
ООП
Design Patterns
Swift
RxSwift
iOS
JSON
Git",120000.0,200000.0,RUR,Санкт-Петербург,2022-04-08T16:08:30+0300
5038122,IOS разработчик (Swift),"Swift
Английский язык
iOS
Xcode
Mac Os",1800.0,3000.0,USD,Москва,2022-04-08T17:28:24+0300
5038790,IOS разработчик (Swift),"iOS
Swift",230000.0,330000.0,RUR,Москва,2022-04-10T12:08:54+0300
5039139,IOS разработчик,"iOS
Git
UI
Objective-C
Swift",120000.0,200000.0,RUR,Краснодар,2022-04-10T15:40:26+0300
5039261,Middle IOS разработчик,"Swift
Git
iOS
ООП
Xcode",2000.0,2500.0,USD,Москва,2022-04-10T16:08:25+0300
5039742,Senior iOS Developer в Fax App,"Английский — B1 — Средний
Разработка ПО
iOS
Scrum
Kanban
Teamleading
Atlassian Jira
Git
Разработка мобильных приложений
Разработка технических заданий
Программирование мобильных приложений
iOS SDK
Swift
Cocoapods
SQLite
RxSwift
Swinject
Fastlane
Azure Pipelines
Xcode
XCUITest",250000.0,350000.0,RUR,Москва,2022-04-10T17:58:42+0300
5039743,IOS Swift Developer (Middle-Senior) / iOS разработчик,"iOS
Swift
Xcode
REST
WebSocket
Mobile developing
Blockchain
Git
Atlassian Jira
Java
Android SDK
Kotlin",150000.0,300000.0,RUR,Москва,2022-04-10T17:59:10+0300
5039758,Middle iOS Developer в Scanner App,"Swift
MVVM
Atlassian Jira
CocoaPods
VIPER
SQLite
RxSwift
Swinject
Fastlane
Azure Pipelines
Xcode
XCUITest",200000.0,250000.0,RUR,Москва,2022-04-10T18:04:28+0300
5039762,IOS разработчик,"iOS
Swift
Git
Objective-C
Realm
UIKit
Kanban
Scrum
CocoaPods
MVC
MVVM",120000.0,200000.0,RUR,Москва,2022-04-10T18:05:35+0300
